"iata_code"	"icao_code"	"name_rus"	"city_rus"	"country_rus"	"latitude"	"longitude"	"tags"
"NJA"	"RJTA"		"Ацуги"	"Япония"	"35.454611"	"139.450167"	
"ACS"	"UNKS"	"Ачинск"	"Ачинск"	"Россия"	"56.268333"	"90.570833"	
"ASG"	"NZAS"	"Ашбертон"	"Ашбертон"	"Новая Зеландия"	"-43.903333"	"171.796667"	
"ASB"	"UTAA"		"Ашхабад"	"Туркменистан"	"37.986814"	"58.360967"	
"AYW"	"WRTA"	"Аяваси"	"Аяваси"	"Индонезия"	"-1.133"	"132.467"	
"AYC"		"Айакучо"	"Аякучо"	"Перу"	"8.600"	"-73.600"	
"AYP"	"SPHO"		"Аякучо"	"Перу"	"-13.154819"	"-74.204417"	
"AJA"	"LFKJ"	"Кампо Дель Оро"	"Аяччио"	"Франция"	"41.923889"	"8.802500"	
"BFJ"	"NFFA"	"Ба"	"Ба"	"Фиджи"	"-17.550"	"177.667"	
"HBL"			"Бабелеги"	"ЮАР"	"-25.403055555556"	"28.279444444444"	
"BXB"	"WASO"	"Бабо"	"Бабо"	"Индонезия"	"-2.532242"	"133.438894"	
"BBL"	"OINB"	"Баболсар"	"Баболсар"	"Иран"	"36.650"	"52.667"	
"BWJ"		"Баван"	"Баван"	"Папуа - Новая Гвинея"	"-6.400"	"146.900"	
"BPE"	"VYBG"	"Баган"	"Баган"	"Центральноафриканская Республика"	"5.9"	"16.466666666667"	
"BGW"	"ORBI"		"Багдад"	"Ирак"	"33.262538"	"44.234577"	
"SDA"	"ORBI"		"Багдад"	"Ирак"	"33.262538"	"44.234577"	
"IXB"	"VEBD"	"Багдогра"	"Багдогра"	"Индия"	"26.681206"	"88.328567"	
"BGL"	"VNBL"	"Баглунг"	"Баглунг"	"Непал"	"28.212816"	"83.666328"	
"BAG"	"RPUB"		"Багуйо"	"Филиппины"	"16.375103"	"120.619636"	
"BJZ"	"LEBZ"		"Бадахос"	"Испания"	"38.891250"	"-6.821333"	
"BXD"	"WAKE"	"Баде"	"Баде"	"Индонезия"	"-7.150"	"139.567"	
"BJW"	"WRKB"	"Баджава"	"Баджава"	"Индонезия"	"-8.817"	"120.983"	
"BJU"	"VNBR"		"Баджура"	"Непал"	"29.502"	"81.669"	
"BJH"	"VNBG"	"Баджханг"	"Баджханг"	"Непал"	"29.538960"	"81.185364"	
"BDN"	"OPTH"		"Бадин"	"Пакистан"	"24.841519"	"68.838408"	
"BSU"	"FZEN"	"Базанкусу"	"Базанкусу"	"Заир"	"1.224722"	"19.788889"	
"BAN"	"FZVR"	"Базонго"	"Базонго"	"Демократическая республика Конго"	"-4.317"	"20.433"	
"BYM"	"MUBY"		"Байамо"	"Куба"	"20.396331"	"-76.621494"	
"BAP"		"Байбара"	"Байбара"	"Папуа - Новая Гвинея"	"-10.333"	"149.633"	
"BIB"	"HCMB"	"Байдоа"	"Байдоа"	"Сомали"	"3.101667"	"43.626944"	
"BDZ"		"Байндунг"	"Байндунг"	"Папуа - Новая Гвинея"	"-6.333"	"146.933"	
"BYU"	"EDQD"		"Байройт"	"Германия"	"49.984428"	"11.638569"	
"BIT"	"VNBT"	"Байтади"	"Байтади"	"Непал"	"29.465263"	"80.549156"	
"BAY"	"LRBM"	"Байя Маре"	"Байя Маре"	"Румыния"	"47.658389"	"23.470022"	
"BXE"	"GOTB"	"Бакель"	"Бакель"	"Сенегал"	"14.847256"	"-12.468264"	
"BJD"	"BIBK"	"Баккафьордур"	"Баккафьордур"	"Исландия"	"66.021944"	"-14.824444"	
"BCD"	"RPVB"	"Баколод"	"Баколод"	"Филиппины"	"10.642511"	"122.929617"	
"GYD"	"UBBB"	"Гейдар Алиев"	"Баку"	"Азербайджан"	"40.467500"	"50.046667"	
"BMF"	"FEGM"	"Бакума"	"Бакума"	"Центральноафриканская Республика"	"5.694"	"22.801"	
"BCM"	"LRBC"	"Бакау"	"Бакэу"	"Румыния"	"46.521944"	"26.910278"	
"BWO"	"UWSB"	"Балаково"	"Балаково"	"Россия"	"51.858333"	"47.745556"	
"BAS"	"AGGE"	"Балале"	"Балале"	"Соломоновы острова"	"-6.990556"	"155.885833"	
"BLB"	"MPHO"	"Балбоа"	"Балбоа"	"Панама"	"8.914794"	"-79.599633"	
"BQA"	"RPUR"	"Балер"	"Балер"	"Филиппины"	"15.729836"	"121.500133"	
"BLC"			"Бали"	"Камерун"	"5.894722"	"10.033333"	
"BAJ"		"о.Бали"	"Бали"	"Папуа - Новая Гвинея"	"-4.883"	"149.133"	
"BPN"	"WALL"		"Баликпапан"	"Индонезия"	"-1.268272"	"116.894478"	
"OPU"		"Балимо"	"Балимо"	"Папуа - Новая Гвинея"	"-8.050"	"142.933"	
"BNK"	"YBNA"		"Баллина"	"Австралия"	"-28.833889"	"153.562500"	
"BBA"	"SCBA"		"Балмаседа"	"Чили"	"-45.916058"	"-71.689475"	
"ZBP"	"KZBP"		"Балтимор"	"Колумбия"	"39.307222"	"-76.615556"	
"GBO"	"KGBO"		"Балтимор"	"США"	"39.183"	"-76.683"	
"MTN"	"KMTN"		"Балтимор"	"США"	"39.325667"	"-76.413778"	
"RGH"	"VEBG"	"Балургат"	"Балургат"	"Индия"	"25.261667"	"88.795556"	
"BXH"	"UAAH"	"Балхаш"	"Балхаш"	"Казахстан"	"46.893333"	"75.005000"	
"BZI"	"LTBF"	"Балыкесир"	"Балыкесир"	"Турция"	"39.619258"	"27.925958"	
"MQJ"	"KMQJ"		"Балыкесир"	"Турция"	"39.843486"	"-85.897064"	
"BBY"	"FEFM"	"Бамбари"	"Бамбари"	"Центральноафриканская Республика"	"5.846944"	"20.647500"	
"BMQ"		"Бамбури"	"Бамбури"	"Кения"	"-3.981944"	"39.730556"	
"BMN"	"ORBB"	"Бамерни"	"Бамерни"	"Ирак"	"37.098750"	"43.266583"	
"BIN"	"OABN"	"Бамиан"	"Бамиан"	"Афганистан"	"34.808622"	"67.818233"	
"BMO"	"VYBM"	"Бамо"	"Бамо"	"Мьянма"	"24.269033"	"97.246153"	
"BMZ"		"Баму"	"Баму"	"Папуа - Новая Гвинея"	"-7.833"	"143.233"	
"NAF"		"Банаина"	"Банаина"	"Индонезия"	"2.750"	"117.050"	
"BUY"	"YBUN"	"Банбери"	"Банбери"	"Австралия"	"-33.378332"	"115.676667"	
"BLR"	"VOBL"		"Бангалор"	"Индия"	"13.198867"	"77.705472"	
"BGU"	"FEFG"	"Бангассу"	"Бангассу"	"Центральноафриканская Республика"	"4.785"	"22.781"	
"BKK"	"VTBS"		"Бангкок"	"Таиланд"	"13.681108"	"100.747283"	
"BGR"	"KBGR"		"Бангор"	"США"	"44.807444"	"-68.828139"	
"BTJ"	"WITT"		"Банда Асе"	"Индонезия"	"5.523522"	"95.420372"	
"BDB"	"YBUD"	"Бандаберг"	"Бандаберг"	"Австралия"	"-24.903889"	"152.318611"	
"NDA"	"WAPC"	"Банданаира"	"Банданаира"	"Индонезия"	"-4.533"	"129.900"	
"BWN"	"WBSB"		"Бандар Сери Бегаван"	"Бруней-Даруссалам"	"4.944200"	"114.928353"	
"BND"	"OIKB"	"Бандар-Аббас"	"Бандар-Аббас"	"Иран"	"27.218317"	"56.377850"	
"TKG"	"WICT"		"Бандар-Лампунг"	"Индонезия"	"-5.242339"	"105.178939"	
"BDH"	"OIBL"	"Бандар-Ленге"	"Бандар-Ленге"	"Иран"	"26.532000"	"54.824847"	
"BDJ"	"WAOO"		"Банджармасин"	"Индонезия"	"-3.442356"	"114.762553"	
"BDM"	"LTBG"	"Бандирма"	"Бандирма"	"Турция"	"40.317972"	"27.977694"	
"BDO"	"WICC"		"Бандунг"	"Индонезия"	"-6.900625"	"107.576294"	
"FDU"	"FZBO"	"Бандунду"	"Бандунду"	"Заир"	"-3.311319"	"17.381683"	
"BNP"	"OPBN"	"Банну"	"Банну"	"Пакистан"	"32.967"	"70.533"	
"BYT"	"EIBN"	"Бантри"	"Бантри"	"Ирландия"	"51.668889"	"-9.484444"	
"BNR"	"DFOB"	"Банфора"	"Банфора"	"Буркина-Фасо"	"10.683"	"-4.717"	
"YBA"	"CYBA"	"Банфф"	"Банфф"	"Канада"	"51.208333"	"-115.540278"	
"BNZ"		"Банц"	"Банц"	"Папуа - Новая Гвинея"	"-5.800"	"144.600"	
"BNX"	"LQBK"	"Баня-Лука"	"Баня-Лука"	"Босния и Герцеговина"	"44.941444"	"17.297501"	
"BAV"	"ZBOW"	"Баотоу"	"Баотоу"	"Китай"	"40.559999"	"109.996944"	
"BSD"	"ZPBS"	"Баошань"	"Баошань"	"Китай"	"25.051667"	"99.168056"	
"BPD"		"Бапи"	"Бапи"	"Папуа - Новая Гвинея"	"-7.733"	"147.017"	
"BHB"	"KBHB"	"Бар Харбор"	"Бар Харбор"	"США"	"44.449769"	"-68.361565"	
"BCA"	"MUBA"	"Баракоа"	"Баракоа"	"Куба"	"20.365317"	"-74.506206"	
"VEV"	"AGBA"	"Баракома"	"Баракома"	"Соломоновы острова"	"-7.912778"	"156.706111"	
"BMJ"	"SYBR"	"Барамита"	"Барамита"	"Гайана"	"7.417"	"-60.500"	
"BRX"	"MDBH"	"Барахона"	"Барахона"	"Доминиканская Республика"	"18.251464"	"-71.120400"	
"BSY"	"HCMD"	"Бардера"	"Бардера"	"Сомали"	"2.330556"	"42.311667"	
"BRI"	"LIBD"		"Бари"	"Италия"	"41.138856"	"16.760594"	
"BNS"	"SVBI"	"Баринас"	"Баринас"	"Венесуэла"	"8.619575"	"-70.220825"	
"BZL"	"VGBR"	"Барисал"	"Барисал"	"Бангладеш"	"22.801031"	"90.301164"	
"BRM"	"SVBM"	"Баркисимето"	"Баркисимето"	"Венесуэла"	"10.042747"	"-69.358619"	
"BAX"	"UNBB"	"Барнаул"	"Барнаул"	"Россия"	"53.363775"	"83.538533"	
"RRI"		"Барора"	"Барора"	"Соломоновы острова"	"-7.983"	"157.567"	
"BCL"	"MRBC"	"Барра-Колорадо"	"Барра-Колорадо"	"Коста-Рика"	"10.767"	"-83.583"	
"EJA"	"SKEJ"		"Барранкабермежа"	"Колумбия"	"7.024331"	"-73.806800"	
"NBB"		"Барранкоминас"	"Барранкоминас"	"Колумбия"	"3.333"	"-70.317"	
"BAQ"	"SKBQ"		"Барранкуилла"	"Колумбия"	"10.889461"	"-74.780678"	
"BLA"	"SVBC"		"Барселона"	"Венесуэла"	"10.107139"	"-64.689161"	
"BCN"	"LEBL"		"Барселона"	"Испания"	"41.297078"	"2.078463"	
"BAE"	"LFMR"	"Барселонетта"	"Барселонетта"	"Франция"	"44.388333"	"6.610278"	
"BBH"	"EDBH"	"Барт"	"Барт"	"Германия"	"54.337540"	"12.699705"	
"GFO"	"SYBT"	"Бартика"	"Бартика"	"Гайана"	"6.417"	"-58.583"	
"BSO"	"RPUO"	"Баско"	"Баско"	"Филиппины"	"20.451322"	"121.979883"	
"BSX"	"VYPN"	"Бассейн"	"Бассейн"	"Мьянма"	"16.815233"	"94.779911"	
"BIA"	"LFKB"		"Бастия"	"Франция"	"42.550000"	"9.484722"	
"BSG"	"FGBT"	"Бата"	"Бата"	"Экваториальная Гвинея"	"1.905469"	"9.805681"	
"BTG"	"FEGF"	"Батангафо"	"Батангафо"	"Центральноафриканская Республика"	"7.314167"	"18.308889"	
"BHS"	"YBTH"		"Батерст"	"Австралия"	"-33.409444"	"149.651944"	
"ZBF"	"CZBF"	"Батерст"	"Батерст"	"Канада"	"47.629723"	"-65.738889"	
"BLJ"	"DABT"	"Батна"	"Батна"	"Алжир"	"35.759167"	"6.322500"	
"BXM"		"Батом"	"Батом"	"Индонезия"	"-2.283"	"139.600"	
"BTR"	"KBTR"		"Батон Руж"	"США"	"30.532906"	"-91.149877"	
"EBR"	"LPEV"		"Батон Руж"	"Центральноафриканская Республика"	"6.45"	"17.366666666667"	
"BBM"	"VDBG"	"Баттамбанг"	"Баттамбанг"	"Камбоджа"	"13.095564"	"103.224408"	
"BWH"	"WMKB"	"Баттерворт"	"Баттерворт"	"Малайзия"	"5.465917"	"100.391167"	
"UTE"	"FABU"	"Баттерворт"	"Баттерворт"	"ЮАР"	"-32.334"	"28.145"	
"BTW"	"WAOC"	"Бату-Личин"	"Бату-Личин"	"Индонезия"	"-3.412408"	"115.995136"	
"BUS"	"UGSB"	"Батуми"	"Батуми"	"Грузия"	"41.610278"	"41.599694"	
"OUR"	"FKKI"	"Батури"	"Батури"	"Камерун"	"4.475000"	"14.362499"	
"BCH"	"WPEC"		"Баукау"	"Восточный Тимор"	"-8.485472"	"126.399333"	
"BCU"		"Баучи"	"Баучи"	"Нигерия"	"10.294444"	"9.816667"	
"WGB"	"OPBR"	"Бахавалнагар"	"Бахавалнагар"	"Пакистан"	"30.000"	"73.250"	
"BHV"	"OPBW"	"Бахавалпур"	"Бахавалпур"	"Пакистан"	"29.348100"	"71.717981"	
"BJR"	"HABD"	"Бахар-Дар"	"Бахар-Дар"	"Эфиопия"	"11.608075"	"37.321644"	
"BHL"		"Бахиа-Ангелес"	"Бахиа-Ангелес"	"Мексика"	"28.978611"	"-113.560833"	
"BJN"		"Бахоне"	"Бахоне"	"Мозамбик"	"-17.167"	"37.950"	
"IAQ"	"OIBH"	"Бахреган"	"Бахреган"	"Иран"	"29.840061"	"50.272697"	
"BHF"	"SKCP"	"Бахья-Купика"	"Бахья-Купика"	"Колумбия"	"6.550"	"-77.333"	
"BSC"	"SKBS"	"Бахья-Солано"	"Бахья-Солано"	"Колумбия"	"6.202936"	"-77.394800"	
"WBE"		"Беаланана"	"Беаланана"	"Мадагаскар"	"-14.533"	"48.700"	
"PHM"		"Беблинген"	"Беблинген"	"Германия"	"48.683"	"9.000"	
"BZR"	"LFMU"		"Безьер"	"Франция"	"43.323428"	"3.353397"	
"BYD"	"OYBI"	"Бейда"	"Бейда"	"Йемен"	"14.133"	"46.550"	
"LAQ"	"HLLQ"		"Бейда"	"Ливия"	"32.788673"	"21.964333"	
"BEI"	"HABE"	"Бейка"	"Бейка"	"Эфиопия"	"9.386389"	"34.521944"	
"BAR"			"Бейкер-Айленд, шт. Аляска"	"США"	"0.21666666666667"	"-176.51666666667"	
"BFL"	"KBFL"		"Бейкерсфилд"	"США"	"35.433861"	"-119.057667"	
"VMU"		"Беймуру"	"Беймуру"	"Папуа - Новая Гвинея"	"-7.483"	"144.800"	
"BEW"	"FQBR"	"Бейра"	"Бейра"	"Мозамбик"	"-19.796419"	"34.907556"	
"BEY"	"OLBA"		"Бейрут"	"Ливан"	"33.820931"	"35.488389"	
"BHY"	"ZGBH"	"Бэйхай"	"Бейхай"	"Китай"	"21.539444"	"109.293889"	
"BHN"	"OYBN"	"Бейхан"	"Бейхан"	"Йемен"	"14.781972"	"45.720083"	
"OVA"	"FMSL"	"Бекили"	"Бекили"	"Мадагаскар"	"-24.236111"	"45.305000"	
"IXG"	"VABM"		"Белгаум"	"Индия"	"15.859286"	"74.618292"	
"EGO"	"UUOB"	"Белгород"	"Белгород"	"Россия"	"50.643764"	"36.590125"	
"BEG"	"LYBE"		"Белград"	"Сербия"	"44.818444"	"20.309139"	
"BJY"	"LYBT"		"Белград"	"Сербия"	"44.935331"	"20.257506"	
"BEL"	"SBBE"		"Белем"	"Бразилия"	"-1.379250"	"-48.476292"	
"BYL"		"Белла-Елла"	"Белла-Елла"	"Либерия"	"7.367"	"-9.983"	
"BUV"	"SUBU"	"Белла-Юнион"	"Белла-Юнион"	"Уругвай"	"-30.319167"	"-57.559444"	
"BLP"	"SPBL"	"Беллависта"	"Беллависта"	"Перу"	"-7.060556"	"-76.582222"	
"BEP"	"VOBI"	"Беллари"	"Беллари"	"Индия"	"15.162783"	"76.882775"	
"BNY"	"AGGB"	"Беллона"	"Беллона"	"Соломоновы острова"	"-11.302222"	"159.798056"	
"BLX"	"LIDB"	"Беллуно"	"Беллуно"	"Италия"	"46.166667"	"12.245278"	
"BLV"	"KBLV"	"Белльвиль"	"Белльвиль"	"США"	"38.545167"	"-89.835194"	
"BLY"	"EIBT"	"Белмаллет"	"Белмаллет"	"Ирландия"	"54.222778"	"-10.030833"	
"BMD"	"FMML"	"Бело"	"Бело"	"Мадагаскар"	"-19.686667"	"44.541944"	
"PLU"	"SBBH"		"Бело Хоризонте"	"Бразилия"	"-19.851181"	"-43.950628"	
"BCX"	"UWUB"	"Белорецк"	"Белорецк"	"Россия"	"53.938056"	"58.340000"	
"BOR"	"LFSQ"		"Белфорт"	"Франция"	"47.655556"	"7.010833"	
"BVM"	"SNBL"	"Бельмонте"	"Бельмонте"	"Бразилия"	"-15.871694"	"-38.871917"	
"BZY"	"LUBL"	"Бельцы"	"Бельцы"	"Молдова"	"47.838114"	"27.781475"	
"BCG"	"SYBE"	"Бемичи"	"Бемичи"	"Гайана"	"7.700"	"-59.167"	
"BFU"	"ZSBB"	"Бенгбу"	"Бенгбу"	"Китай"	"32.847500"	"117.320278"	
"BUG"	"FNBG"		"Бенгела"	"Ангола"	"-12.609025"	"13.403711"	
"BKS"	"WIPL"		"Бенгкулу"	"Индонезия"	"-3.863700"	"102.339036"	
"BJK"	"WAPK"	"Бенджина"	"Бенджина"	"Индонезия"	"-6.066200"	"134.273928"	
"BXG"	"KBXG"	"Бендиго"	"Бендиго"	"Австралия"	"33.041289"	"-82.002690"	
"BNC"	"FZNP"	"Бени"	"Бени"	"Демократическая республика Конго"	"0.575000"	"29.473889"	
"BNI"	"DNBE"	"Бенин-Сити"	"Бенин-Сити"	"Нигерия"	"6.316981"	"5.599503"	
"BSP"		"Бенсбах"	"Бенсбах"	"Папуа - Новая Гвинея"	"-8.850"	"141.250"	
"BEH"	"KBEH"		"Бентон Харбор"	"США"	"42.128583"	"-86.428500"	
"BPU"		"Беппу"	"Беппу"	"Япония"	"33.300"	"131.533"	
"BBO"	"HCMI"	"Бербера"	"Бербера"	"Эфиопия"	"10.389167"	"44.941106"	
"BBT"	"FEFT"	"Берберати"	"Берберати"	"Центральноафриканская Республика"	"4.221583"	"15.786369"	
"BGY"	"LIME"		"Бергамо"	"Италия"	"45.673889"	"9.704166"	
"BGO"	"ENBR"		"Берген"	"Норвегия"	"60.293386"	"5.218142"	
"BZM"	"EHWO"	"Вонсдрехт"	"Берген Оп Зоом"	"Нидерланды"	"51.449092"	"4.342031"	
"BDI"	"FSSB"	"Берд-Айленд"	"Берд-Айленд"	"Сейшельские о-ва"	"-3.724722"	"55.205278"	
"ERD"	"UKDB"	"Бердянск"	"Бердянск"	"Украина"	"46.815000"	"36.758056"	
"BEA"		"Берейна"	"Берейна"	"Папуа - Новая Гвинея"	"-8.633"	"146.500"	
"EGC"	"LFBE"		"Бержерак"	"Франция"	"44.824431"	"0.520525"	
"BVG"	"ENBV"	"Берлевог"	"Берлевог"	"Норвегия"	"70.871389"	"29.034167"	
"BER"			"Берлин"	"Германия"	"52.517"	"13.400"	
"GWW"			"Берлин"	"Германия"	"52.474444444444"	"13.138055555556"	
"SXF"	"EDDB"		"Берлин"	"Германия"	"52.380001"	"13.522500"	
"THF"	"EDDI"		"Берлин"	"Германия"	"52.489722222222"	"13.416666666667"	
"TXL"	"EDDT"		"Берлин"	"Германия"	"52.560"	"13.288"	
"BML"	"KBML"	"Берлинский муниципальный аэропорт"	"Берлин"	"США"	"44.575361"	"-71.175917"	
"BJO"	"SLBJ"	"Бермехо"	"Бермехо"	"Аргентина"	"-22.773336"	"-64.312881"	
"BRN"	"LSZB"		"Берне"	"Швейцария"	"46.914100"	"7.497153"	
"WBO"	"FMSB"	"Беророха"	"Беророха"	"Мадагаскар"	"-21.600"	"45.133"	
"BUT"		"Бертонвуд"	"Бертонвуд"	"Великобритания"	"53.400"	"-2.633"	
"BEZ"	"NGBR"	"Беру"	"Беру"	"Кирибати"	"-1.354722"	"176.006944"	
"BPY"	"FMNQ"	"Бесалампи"	"Бесалампи"	"Мадагаскар"	"-16.741945"	"44.481388"	
"BTB"	"FCOT"	"Бету"	"Бету"	"Конго"	"3.050"	"18.500"	
"WBD"	"FMNF"	"Бефандриана"	"Бефандриана"	"Мадагаскар"	"-15.200"	"48.483"	
"BAW"		"Биавонке"	"Биавонке"	"Габон"	"-0.867"	"9.283"	
"BAA"		"Биалла"	"Биалла"	"Папуа - Новая Гвинея"	"-5.330556"	"151.007778"	
"BIQ"	"LFBZ"		"Биарриц"	"Франция"	"43.468333"	"-1.531111"	
"BRP"		"Биару"	"Биару"	"Папуа - Новая Гвинея"	"-7.667"	"146.350"	
"GBA"		"Биг-Бей"	"Биг-Бей"	"Вануату"	"-15.183"	"166.900"	
"BGK"		"Биг-Крик"	"Биг-Крик"	"Белиз"	"16.517"	"-88.400"	
"BIC"	"CYLB"	"Биг-Крик"	"Биг-Крик"	"США"	"57.666666666667"	"-157.58333333333"	
"BKB"	"VIBK"	"Биканер"	"Биканер"	"Индия"	"28.070606"	"73.207161"	
"BII"			"Бикини-Атолл"	"Маршалловы острова"	"11.522500"	"165.565000"	
"PAB"	"VABI"	"Биласпур"	"Биласпур"	"Индия"	"21.988400"	"82.110983"	
"BIO"	"LEBB"		"Билбао"	"Испания"	"43.301097"	"-2.910608"	
"BIU"	"BIBD"	"Билдудалур"	"Билдудалур"	"Исландия"	"65.641389"	"-23.546111"	
"BFE"	"EDLI"	"Билифельд"	"Билефельд"	"Германия"	"51.964833"	"8.544833"	
"BIL"	"KBIL"	"Биллингс"	"Биллингс"	"США"	"45.807667"	"-108.542889"	
"BLL"	"EKBI"	"Биллунд"	"Биллунд"	"Дания"	"55.740322"	"9.151778"	
"BMU"	"WADB"	"Бима"	"Бима"	"Индонезия"	"-8.539647"	"118.687322"	
"BIZ"		"Бимин"	"Бимин"	"Папуа - Новая Гвинея"	"-5.283"	"142.017"	
"XBN"		"Бинигуни"	"Бинигуни"	"Папуа - Новая Гвинея"	"-9.633"	"149.300"	
"BTU"	"WBGB"		"Бинтулу"	"Малайзия"	"3.123850"	"113.020472"	
"ZMK"	"LZNZ"		"Бинтулу"	"Малайзия"	"3.1666666666667"	"113.03333333333"	
"NTI"	"WASB"	"Бинтуни"	"Бинтуни"	"Индонезия"	"-2.100"	"133.517"	
"BIR"	"VNVT"	"Биратнагар"	"Биратнагар"	"Непал"	"26.484167"	"87.264444"	
"XBJ"	"OIMB"	"Бирджанд"	"Бирджанд"	"Иран"	"32.898055"	"59.266111"	
"BVI"	"YBDV"		"Бирдсвилл"	"Австралия"	"-25.897500"	"139.347500"	
"BSK"	"DAUB"	"Бискра"	"Бискра"	"Алжир"	"34.801667"	"5.741667"	
"BPH"	"RPMF"	"Бислиг"	"Бислиг"	"Филиппины"	"8.195950"	"126.321597"	
"BIS"	"KBIS"	"Бисмарк"	"Бисмарк"	"США"	"46.772722"	"-100.745750"	
"BMM"	"FOOB"	"Битам"	"Битам"	"Габон"	"2.075638"	"11.493195"	
